dataset Name (DN),GNN,Cleaned DN,Test_auc,Test_acc,Test_ap,conf_mtrx,train_auc,train_acc,train_ap
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.5722908093278464,0.5385185185185185,0.5405516539042107,"[[ 71 604]
 [ 19 656]]",0.6464546886269397,0.5663449939686369,0.5864939199773735
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.5446573388203018,0.5348148148148149,0.5239155046531624,"[[ 78 597]
 [ 31 644]]",0.5690948784099513,0.5468435866505831,0.5371875560546397
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.5767089163237312,0.5451851851851852,0.5432519108544731,"[[ 84 591]
 [ 23 652]]",0.6361547275426104,0.5677523120225171,0.5791812600299814
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.6376812071330591,0.5622222222222222,0.5891329679749159,"[[123 552]
 [ 39 636]]",0.7396775253837041,0.5818254925613189,0.6609199078201954
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.6117048010973937,0.5674074074074074,0.5713514215434565,"[[152 523]
 [ 61 614]]",0.7087428815607141,0.594692400482509,0.6349636578961497
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.5372982167352537,0.5170370370370371,0.5215544016553849,"[[ 81 594]
 [ 58 617]]",0.6226471742324259,0.5579010856453559,0.5702502405778658
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.5537821673525377,0.5325925925925926,0.5297973981603624,"[[ 87 588]
 [ 43 632]]",0.6065642668777523,0.5639324487334137,0.5598815697137867
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.5712559670781894,0.5466666666666666,0.543817351990699,"[[175 500]
 [112 563]]",0.6605439560341844,0.6147969441093687,0.5977823708688722
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.5607122085048011,0.5451851851851852,0.5326976022791838,"[[ 69 606]
 [  8 667]]",0.5827788214032632,0.5558906312826699,0.5452649881386185
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.6911421023218005,0.6152263374485597,0.6312385532916358,"[[152 334]
 [ 40 446]]",0.7516698066375234,0.6614906832298136,0.6711312843687806
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.6478263814797879,0.5997942386831275,0.5941220920578758,"[[134 352]
 [ 37 449]]",0.7037808139862984,0.6315640880858272,0.6290411737384098
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.6869316161154294,0.6275720164609053,0.6260803858358114,"[[155 331]
 [ 31 455]]",0.7490080317149278,0.6470920383963862,0.6692035113175668
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.6757375230740571,0.6059670781893004,0.6131918330362038,"[[127 359]
 [ 24 462]]",0.7038018569454996,0.6247882552230378,0.6292150133309131
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.5812291486731359,0.551440329218107,0.5460003218141715,"[[ 68 418]
 [ 18 468]]",0.6275868093804411,0.5863918690005646,0.5731328776752314
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.6186429914139104,0.5823045267489712,0.5706259925654256,"[[108 378]
 [ 28 458]]",0.6534436643316422,0.6005081874647092,0.5915319766605882
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.7162653050856067,0.6440329218106996,0.6511342780430223,"[[173 313]
 [ 33 453]]",0.7574647506520926,0.6595143986448334,0.6747122417278174
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.6844781452691832,0.6172839506172839,0.6242673191298515,"[[145 341]
 [ 31 455]]",0.7376974411442778,0.6360813099943535,0.6581599463147879
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.621068942742468,0.595679012345679,0.5728253987487324,"[[129 357]
 [ 36 450]]",0.6808304380665855,0.6360813099943535,0.6108964587752267
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetIMDBBINARYlr00003beta20e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,IMDBBINARY__GAT,0.6618211146674796,0.6080246913580247,0.6014846431699699,"[[128 358]
 [ 23 463]]",0.6928305043837903,0.6182947487295314,0.6211657613229404
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,lobster__GAT,0.4468435657301423,0.3978494623655914,0.48564872484167,"[[ 31 155]
 [ 69 117]]",0.6112700670428091,0.5853658536585366,0.5544348421144581
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,lobster__GAT,0.4560064747369638,0.40053763440860213,0.48627258729337985,"[[ 14 172]
 [ 51 135]]",0.583838504432812,0.5681492109038737,0.5362638856463047
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,lobster__GAT,0.49760087871430225,0.45698924731182794,0.5092426319518595,"[[ 31 155]
 [ 47 139]]",0.5893015567846622,0.5710186513629842,0.541590858674572
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,lobster__GAT,0.46778529309746797,0.4274193548387097,0.49059969715688245,"[[ 24 162]
 [ 51 135]]",0.5960346555951002,0.5746054519368723,0.5432105659688882
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,lobster__GAT,0.4620476355648052,0.4166666666666667,0.49035335275532377,"[[ 29 157]
 [ 60 126]]",0.6246683367331606,0.5796269727403156,0.5647082423779956
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,lobster__GAT,0.46736616949936416,0.4327956989247312,0.4896226776610783,"[[ 24 162]
 [ 49 137]]",0.6126481806635942,0.599713055954089,0.5551835672188199
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,lobster__GAT,0.4632327436697885,0.4220430107526882,0.4881373157328882,"[[ 25 161]
 [ 54 132]]",0.6028912597337637,0.5746054519368723,0.5500095378973379
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,lobster__GAT,0.4525812232628049,0.41397849462365593,0.48319316484349695,"[[ 22 164]
 [ 54 132]]",0.6125936324769611,0.573170731707317,0.5561809346479778
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,lobster__GAT,0.46068909700543414,0.4112903225806452,0.4882878308053991,"[[ 15 171]
 [ 48 138]]",0.5787078872561027,0.5494978479196556,0.5358212204244253
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetlobsterlr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,lobster__GAT,0.4797664469880911,0.44086021505376344,0.4941282746475821,"[[ 42 144]
 [ 64 122]]",0.6574837024427296,0.6154949784791965,0.5864884248187667
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5311065197428834,0.5265151515151515,0.5431039265966688,"[[64 68]
 [57 75]]",0.9320693861234586,0.7791127541589649,0.913963154252601
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.6170511937557391,0.6060606060606061,0.6181502635362037,"[[70 62]
 [42 90]]",0.9361044960212656,0.7661737523105361,0.9211841949436519
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5413223140495869,0.5151515151515151,0.5546428887066398,"[[57 75]
 [53 79]]",0.9258817620549336,0.7393715341959335,0.9062621582209657
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5040461432506886,0.5227272727272727,0.5053590637777,"[[60 72]
 [54 78]]",0.9223967391118659,0.744916820702403,0.9043061315566105
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5659148301193756,0.5568181818181818,0.571234596023627,"[[61 71]
 [46 86]]",0.9297562875622265,0.7486136783733827,0.9063703222017145
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5650826446280992,0.5643939393939394,0.5694329431264888,"[[57 75]
 [40 92]]",0.9367810004749197,0.744916820702403,0.9214699717269575
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5278351698806244,0.5151515151515151,0.5626024378652211,"[[66 66]
 [62 70]]",0.9256938441511406,0.743992606284658,0.9012549689447985
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5137454086317723,0.5151515151515151,0.532396204916068,"[[63 69]
 [59 73]]",0.9343995681304902,0.7495378927911276,0.9215693415459968
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5437614784205693,0.5681818181818182,0.5307743347427125,"[[69 63]
 [51 81]]",0.9330738927364606,0.755083179297597,0.9187196522857228
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5750975665748393,0.5454545454545454,0.6092543968916417,"[[60 72]
 [48 84]]",0.9120851712273772,0.7402957486136784,0.8813138148804027
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.47328848436881676,0.5150375939849624,0.49437549001718617,"[[75 58]
 [71 62]]",0.9441692683145108,0.7829313543599258,0.9299911422507401
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5319124879868844,0.5601503759398496,0.5118525521177723,"[[72 61]
 [56 77]]",0.9394742548731417,0.7560296846011132,0.9217380402387154
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5745661145344564,0.5601503759398496,0.5609874492838411,"[[69 64]
 [53 80]]",0.9379494081322866,0.7699443413729128,0.9176894133943612
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5880773361976369,0.5451127819548872,0.580784141638418,"[[65 68]
 [53 80]]",0.9248866691220256,0.7421150278293135,0.9041644743071967
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5137938832042512,0.5263157894736842,0.5345510886523812,"[[68 65]
 [61 72]]",0.9385655425941671,0.764378478664193,0.9279658289710466
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.518401266323704,0.5263157894736842,0.5309098495761697,"[[57 76]
 [50 83]]",0.9487369243531448,0.7708719851576994,0.9287301383555939
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5554581943580755,0.5225563909774437,0.5929259478256047,"[[73 60]
 [67 66]]",0.9457767252625455,0.7708719851576994,0.9263061075145688
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5244219571485105,0.518796992481203,0.5453905988665533,"[[67 66]
 [62 71]]",0.9401970941859624,0.7857142857142857,0.9232052315517651
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.5456498388829216,0.5488721804511278,0.5625673173635648,"[[70 63]
 [57 76]]",0.9464410490119475,0.7690166975881262,0.9394444663008172
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetMUTAGlr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,MUTAG__GAT,0.49646673073661596,0.518796992481203,0.49849527609623945,"[[59 74]
 [54 79]]",0.9437734277384423,0.7717996289424861,0.9267513024327791
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5382778283429407,0.5253623188405797,0.5386013926055678,"[[504 738]
 [441 801]]",0.8963975938783595,0.7138854296388543,0.823666184492315
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5518873122930393,0.5289855072463768,0.5508274081673327,"[[529 713]
 [457 785]]",0.887926566885181,0.716791199667912,0.8087171393009378
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5508491057745416,0.535829307568438,0.5446560687582935,"[[506 736]
 [417 825]]",0.882374664435515,0.7123287671232876,0.802779569233659
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5483684955697139,0.5213365539452496,0.5445501989383452,"[[495 747]
 [442 800]]",0.8847827203266564,0.7031963470319634,0.8060005188055298
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5261567753428706,0.5124798711755234,0.5320578402356797,"[[515 727]
 [484 758]]",0.9077166433953483,0.7230178497301785,0.8433019106232951
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5567908365552419,0.534219001610306,0.5559906469897465,"[[496 746]
 [411 831]]",0.8815856280266284,0.7055832295558323,0.8062287939426807
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5632505361203815,0.5318035426731079,0.5583767369360636,"[[526 716]
 [447 795]]",0.885408874738273,0.7106683271066833,0.8067895161408475
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.54667585915398,0.535426731078905,0.5503646872232444,"[[517 725]
 [429 813]]",0.892051862558439,0.7017434620174346,0.8196230301887332
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5484783775584028,0.535024154589372,0.545896359954979,"[[533 709]
 [446 796]]",0.8929390546485686,0.7100456621004566,0.8206731875134328
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr00001beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5714044927795541,0.5454911433172303,0.562970623393686,"[[501 741]
 [388 854]]",0.8838079484691506,0.7096305520963055,0.8055049459437544
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.49369755550375843,0.49952290076335876,0.4983537237234719,"[[   3 1045]
 [   4 1044]]",0.566382423151539,0.501113895850738,0.535539432058855
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.4996995367402833,0.49713740458015265,0.5027315605374222,"[[   9 1039]
 [  15 1033]]",0.5473371227815819,0.505151768309663,0.5231050134761738
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5005740669250044,0.49952290076335876,0.5016168871363703,"[[  13 1035]
 [  14 1034]]",0.5574195707716645,0.5047340573656364,0.5305797376558283
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.49239827952916493,0.4976145038167939,0.49766254915253383,"[[   7 1041]
 [  12 1036]]",0.5595938545270941,0.5040378724589251,0.5312436675761371
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.5001097146145329,0.5014312977099237,0.5015343043884184,"[[   7 1041]
 [   4 1044]]",0.5608998361493633,0.5013923698134225,0.5323821565989214
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.49836429622399625,0.49952290076335876,0.5001803339049526,"[[  13 1035]
 [  14 1034]]",0.5611805977706108,0.5038986354775828,0.5326491173836827
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.4957616470485403,0.4985687022900763,0.49888018414614926,"[[  16 1032]
 [  19 1029]]",0.5602097387408618,0.5073795600111389,0.5320067014172289
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.4929281874599383,0.5014312977099237,0.49776546500433194,"[[   4 1044]
 [   1 1047]]",0.5616838438805637,0.5016708437761069,0.5331318314275415
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.50078211496999,0.49952290076335876,0.5024971087717099,"[[   9 1039]
 [  10 1038]]",0.5631664404986598,0.505151768309663,0.5338924166169727
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetogbgmolbbbplr0001beta1e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,ogbgmolbbbp__GAT,0.4887358144921624,0.5009541984732825,0.49466238508527927,"[[   3 1045]
 [   1 1047]]",0.5464378790970124,0.5020885547201337,0.5243594666149791
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,PTC__GAT,0.48023246379163453,0.46337579617834396,0.4943978596950717,"[[ 17 297]
 [ 40 274]]",0.5935917063020213,0.5396551724137931,0.5428025252637068
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,PTC__GAT,0.4925250517262364,0.4872611464968153,0.5008867200725478,"[[ 16 298]
 [ 24 290]]",0.5973101218787158,0.5198275862068965,0.5487637849224145
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,PTC__GAT,0.4911000446265569,0.4697452229299363,0.5021940245028201,"[[ 27 287]
 [ 46 268]]",0.6036559898929846,0.5383620689655172,0.5524724129984263
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,PTC__GAT,0.47954785183983123,0.4570063694267516,0.4972590089185906,"[[ 20 294]
 [ 47 267]]",0.5929964328180737,0.5400862068965517,0.5419501972651154
,,,,,,,,,
C:/git/AAAI/Nips-2023/LastCandidates_AcuumulateiveReachability\reachactleakydatasetPTClr00003beta4e40000stepsofreachability3argstepnum2NumDecLayers4decoderFCR,GAT,PTC__GAT,0.48461905148281875,0.482484076433121,0.49647552585763466,"[[ 32 282]
 [ 43 271]]",0.6041487068965516,0.5267241379310345,0.5538641225625077
,,,,,,,,,
